5		0	2
16		0	2
21		0	3
22		0	2
27		0	1
29		0	2
32		0	1
33		0	0
34		0	0
39		0	1
44		0	1
48		0	0
50		0	3
52		0	2
53		0	0
54		0	3
58		0	2
64		0	3
69		0	2
73		0	2
79		0	2
80		0	3
81		0	1
82		0	2
83		0	2
84		0	0
87		0	2
88		0	0
90		0	2
93		0	2
95		0	3
100		0	3
104		0	2
105		0	0
106		0	2
109		0	1
111		0	1
113		0	0
119		0	0
121		0	2
125		0	0
126		0	1
127		0	3
128		0	2
129		0	2
130		0	0
134		0	0
135		0	1
136		0	1
138		0	3
142		0	3
145		0	0
146		0	0
148		0	1
150		0	1
157		0	0
158		0	3
159		0	3
160		0	0
162		0	1
165		0	2
168		0	1
169		0	1
174		0	1
176		0	1
179		0	3
183		0	2
186		0	2
187		0	0
189		0	3
191		0	0
193		0	0
194		0	1
199		0	3
200		0	2
205		0	0
206		0	3
207		0	0
209		0	2
210		0	2
213		0	0
216		0	0
218		0	3
219		0	0
225		0	0
228		0	0
229		0	0
232		0	3
234		0	3
236		0	1
238		0	0
242		0	0
244		0	1
245		0	2
248		0	2
249		0	1
250		0	0
253		0	1
256		0	1
265		0	1
266		0	2
267		0	2
275		0	2
277		0	0
282		0	2
285		0	1
286		0	2
296		0	2
298		0	2
302		0	2
303		0	2
305		0	2
306		0	2
308		0	2
309		0	1
310		0	2
311		0	2
316		0	3
317		0	1
320		0	2
326		0	2
328		0	2
329		0	1
333		0	2
335		0	1
339		0	2
346		0	2
347		0	2
351		0	2
352		0	2
355		0	2
357		0	2
359		0	2
364		0	2
366		0	2
369		0	2
377		0	2
378		0	2
385		0	2
387		0	2
388		0	2
389		0	2
394		0	2
396		0	2
398		0	2
402		0	2
403		0	2
404		0	2
406		0	2
412		0	1
413		0	2
416		0	2
418		0	2
421		0	2
422		0	2
424		0	2
425		0	2
426		0	2
429		0	2
430		0	2
433		0	2
435		0	2
437		0	2
440		0	2
443		0	2
451		0	3
456		0	3
457		0	2
460		0	2
461		0	2
462		0	2
465		0	2
470		0	2
471		0	3
479		0	2
482		0	1
484		0	2
485		0	2
486		0	2
487		0	3
492		0	2
495		0	3
500		0	3
501		0	1
503		0	2
504		0	2
508		0	2
509		0	2
512		0	2
513		0	2
514		0	2
516		0	2
519		0	2
521		0	2
522		0	2
524		0	2
527		0	3
528		0	3
529		0	2
530		0	2
532		0	2
534		0	3
540		0	2
543		0	3
545		0	2
547		0	0
548		0	2
552		0	2
553		0	2
557		0	2
559		0	2
560		0	2
564		0	2
565		0	2
566		0	2
568		0	2
570		0	2
571		0	2
573		0	2
574		0	2
575		0	2
577		0	2
579		0	0
583		0	3
592		0	2
593		0	2
595		0	2
597		0	2
600		0	2
604		0	2
605		0	2
607		0	2
613		0	3
614		0	2
615		0	2
618		0	2
619		0	2
621		0	3
626		0	2
628		0	3
630		0	2
632		0	1
642		0	1
643		0	2
649		0	2
650		0	2
657		0	2
658		0	2
660		0	2
665		0	3
666		0	2
668		0	3
670		0	2
672		0	2
675		0	2
678		0	2
679		0	2
684		0	3
685		0	2
687		0	0
689		0	1
691		0	2
696		0	2
697		0	2
704		0	1
705		0	0
706		0	2
707		0	1
709		0	2
712		0	2
715		0	0
716		0	1
720		0	2
722		0	2
726		0	2
727		0	0
730		0	2
733		0	2
734		0	2
735		0	2
737		0	2
747		0	3
749		0	0
751		0	2
753		0	2
754		0	2
755		0	1
757		0	0
760		0	2
762		0	2
770		0	2
772		0	2
773		0	2
774		0	1
777		0	2
778		0	1
786		0	2
787		0	2
789		0	2
792		0	0
793		0	2
800		0	2
803		0	2
806		0	2
808		0	3
811		0	2
812		0	2
815		0	2
816		0	2
817		0	2
818		0	2
825		0	3
835		0	3
836		0	2
841		0	2
843		0	2
848		0	2
850		0	2
851		0	1
852		0	3
854		0	2
855		0	1
856		0	2
858		0	3
860		0	2
868		0	2
870		0	3
871		0	2
876		0	1
879		0	3
883		0	2
884		0	3
886		0	2
889		0	3
890		0	2
894		0	2
898		0	2
900		0	2
901		0	2
906		0	2
908		0	0
911		0	2
913		0	2
915		0	2
916		0	3
922		0	2
924		0	2
925		0	2
927		0	2
929		0	2
932		0	2
934		0	1
935		0	2
937		0	2
939		0	2
940		0	2
941		0	2
944		0	2
946		0	2
947		0	2
953		0	2
954		0	1
955		0	2
956		0	2
957		0	2
962		0	2
965		0	2
966		0	3
970		0	0
972		0	2
974		0	1
976		0	2
977		0	0
980		0	2
987		0	2
989		0	2
991		0	2
993		0	2
998		0	1
1004		0	2
1008		0	2
1011		0	2
1021		0	2
1024		0	2
1025		0	2
1028		0	2
1033		0	2
1035		0	2
1036		0	2
1037		0	2
1043		0	3
1046		0	3
1049		0	2
1050		0	2
1052		0	3
1053		0	2
1054		0	0
1057		0	2
1058		0	2
1062		0	2
1063		0	2
1064		0	2
1066		0	2
1068		0	3
1069		0	2
1071		0	2
1073		0	3
1074		0	2
1075		0	2
1082		0	2
1084		0	2
1085		0	2
1090		0	3
1094		0	2
1099		0	2
1100		0	2
1101		0	2
1105		0	2
1109		0	3
1111		0	2
1112		0	2
1113		0	2
1115		0	3
1116		0	2
1121		0	3
1127		0	2
1128		0	3
1129		0	2
1133		0	3
1138		0	2
1139		0	2
1141		0	0
1144		0	0
1145		0	2
1146		0	0
1153		0	2
1154		0	2
1158		0	1
1160		0	2
1163		0	1
1165		0	3
1167		0	1
1168		0	3
1171		0	1
1173		0	3
1174		0	2
1175		0	1
1179		0	3
1180		0	1
1184		0	3
1185		0	3
1190		0	2
1195		0	3
1198		0	3
1199		0	1
1200		0	3
1202		0	3
1208		0	3
1211		0	3
1215		0	3
1217		0	2
1218		0	3
1221		0	2
1228		0	2
1232		0	3
1239		0	3
1240		0	3
1241		0	3
1250		0	3
1251		0	3
1260		0	3
1264		0	3
1265		0	3
1274		0	1
1276		0	0
1280		0	0
1281		0	3
1285		0	0
1286		0	0
1289		0	0
1296		0	0
1297		0	0
1299		0	0
1300		0	2
1302		0	0
1303		0	2
1306		0	0
1307		0	0
1308		0	0
1313		0	0
1316		0	0
1327		0	1
1328		0	0
1333		0	0
1336		0	0
1337		0	2
1340		0	1
1341		0	1
1342		0	0
1346		0	0
1348		0	1
1350		0	2
1351		0	1
1353		0	1
1354		0	0
1357		0	0
