2		0	2
3		0	2
9		0	2
12		0	2
20		0	2
22		0	2
24		0	2
29		0	2
33		0	2
34		0	2
40		0	2
42		0	2
44		0	2
49		0	2
50		0	2
54		0	2
55		0	2
56		0	2
63		0	2
66		0	0
68		0	2
70		0	2
71		0	2
72		0	2
81		0	2
85		0	2
88		0	2
91		0	0
99		0	2
107		0	2
110		0	2
112		0	2
117		0	2
121		0	2
123		0	2
125		0	2
128		0	1
129		0	0
132		0	1
133		0	1
134		0	0
136		0	1
141		0	1
142		0	1
143		0	1
145		0	1
147		0	1
149		0	1
151		0	1
153		0	1
154		0	1
159		0	1
162		0	1
164		0	1
167		0	1
175		0	2
177		0	2
179		0	2
182		0	2
185		0	2
187		0	2
188		0	2
199		0	2
201		0	2
215		0	2
217		0	2
218		0	2
219		0	2
222		0	2
227		0	2
230		0	2
231		0	2
232		0	2
233		0	2
235		0	0
236		0	2
237		0	2
239		0	2
243		0	2
244		0	2
245		0	2
247		0	2
248		0	2
249		0	2
251		0	2
252		0	2
255		0	2
257		0	2
263		0	2
264		0	2
268		0	2
279		0	2
285		0	2
288		0	2
289		0	2
290		0	2
291		0	2
292		0	1
299		0	1
300		0	1
305		0	1
307		0	1
312		0	1
315		0	1
316		0	1
320		0	1
325		0	1
327		0	2
329		0	2
332		0	2
334		0	2
338		0	2
339		0	2
347		0	2
348		0	2
350		0	2
351		0	2
352		0	2
354		0	2
361		0	2
368		0	2
373		0	2
379		0	2
381		0	2
382		0	2
384		0	2
390		0	2
393		0	2
398		0	2
401		0	2
403		0	2
405		0	2
411		0	2
412		0	2
414		0	0
415		0	0
416		0	2
418		0	2
425		0	2
426		0	2
427		0	2
430		0	2
431		0	2
432		0	2
435		0	2
436		0	2
437		0	2
448		0	1
451		0	1
453		0	1
457		0	1
460		0	1
465		0	1
474		0	2
476		0	1
478		0	1
479		0	1
480		0	1
483		0	1
486		0	1
492		0	1
493		0	1
495		0	1
497		0	1
498		0	1
502		0	1
507		0	1
510		0	2
511		0	2
512		0	2
513		0	2
517		0	2
520		0	2
523		0	2
525		0	0
526		0	2
530		0	2
532		0	2
533		0	2
535		0	2
539		0	2
540		0	2
545		0	2
549		0	2
551		0	2
561		0	2
564		0	2
